OBS_ID	X	Y	Depth	LAYER	ME	ME^2
208.252_1	726577	6170610	31.8067326545715	10	-0.820399225621223	0.673054889399903	
208.253_1	726840	6170332	32.8417725563049	10	-0.958931385092735	0.919549401315872	
208.254_1	727209	6168810	37.0273654460907	10	-0.632771055555344	0.400399208748624	
208.2613_1	719484	6172727	30.7666726112366	10	-1.81768981267738	3.30399625511114	
208.2614_1	720531.9	6171319.2	33.8777347803116	10	-2.17098270262503	4.71316589509708	
208.261_1	726618	6165635	34.1328108310699	10	0.262691532735825	0.0690068413710968	
208.280_1	727779	6173719	40.442280292511	10	-3.19200368527842	10.188887526831	
208.281_1	727005	6173521	39.9634776115417	10	-1.82975297807693	3.34799596078141	
208.287_1	728552	6167043	36.3831154108047	10	0.428548996700287	0.183654242572822	
208.28F_1	729303	6172432	40.3345520496368	10	-2.06491584669161	4.26387745391812	
208.290_1	726884	6167307	32.3387970924377	10	1.1471784808898	1.31601846701662	
208.3524_1	722046	6172035	33.7490003108978	10	-1.22497641660213	1.50056722123141	
208.3530_1	721511	6172701	29.3032389879227	10	-2.58448129281211	6.67954355289575	
208.3679_1	722760	6170691	32.4216194152832	10	1.57549130852938	2.48217286325161	
208.3744_1	728206	6166678	37.8897979855537	10	0.99225293447113	0.984565885966569	
208.3747_1	724844	6170462	33.5909957960248	10	-2.54100258625031	6.45669414333074	
208.3748_1	725743.7	6171072	36.4529500007629	10	-2.97057730155105	8.82432950449029	
208.3749_1	725800.8	6170336.2	34.6222516298294	10	-3.07400830255751	9.44952704419249	
208.3750_1	726198	6169026.6	34.5305534601212	10	-1.09024366049541	1.18863123925044	
208.3751_1	724671	6170512	33.6501437723637	10	-2.33253300498939	5.44071021936481	
208.3752_1	724876	6170501	33.6501437723637	10	-2.5578451878345	6.54257200492811	
208.3753_1	725091	6170491	34.1874868273735	10	-3.08082740958989	9.49149752768033	
208.3755_1	721558	6172402	30.9902656078339	10	-4.36675625170517	19.0685601618062	
208.3756_1	721763	6172137	30.9902656078339	10	-3.90641553860927	15.2600823602879	
208.3793_1	726506	6172014	37.3274555206299	10	-2.06730160123062	4.27373591045069	
208.3794_1	719243	6173012	31.7125978469849	10	-2.4488322890377	5.99677957983364	
208.3820_1	728018	6170761	38.4074659347534	10	-4.74057969093227	22.4730958060795	
208.3821_1	727942	6170959	37.8757514953613	10	-2.41513718869829	5.83288764023349	
208.3851_1	726515.61	6170955.85	31.8067326545715	10	-2.63255090440126	6.93032426426388	
208.3852_1	726521	6171159	32.2361905574799	10	-2.55904636502779	6.54871829836192	
208.3854_1	726570	6171199	32.2361905574799	10	-2.50553764440537	6.27771888753239	
208.3855_1	726544	6171250	32.2361905574799	10	-2.45528088796139	6.02840423878846	
208.3856_1	726565	6171265	32.2361905574799	10	-2.45522863638103	6.02814765690545	
208.3858_1	723765.82	6173452.2	35.5295257568359	10	-8.51008325009804	72.4215169235992	
208.3860_1	723766.32	6173427.2	35.5295257568359	10	-6.56982075606194	43.1625447667823	
208.3861_1	723716.32	6173426.22	35.5295257568359	10	-6.22463123375237	38.7460339962055	
208.3862_1	723666.33	6173425.23	35.5295257568359	10	-2.21651239314253	4.91292718895443	
208.3863_1	723703.33	6173450.97	35.5295257568359	10	-3.00797593839413	9.04791924595807	
208.3864_1	723740.83	6173451.7	35.5295257568359	10	-3.67892965302327	13.5345233918939	
208.3865_1	723665.8	6173450.23	35.5295257568359	10	-2.05701490864946	4.23131033440617	
208.3869_1	723487.42	6173621.75	36.915949344635	10	-8.70640783727123	75.8015374288979	
208.3870_1	723640.85	6173449.74	35.5295257568359	10	-11.923021768641	142.158448095486	
208.3875_1	726507.13	6172018.38	37.3274555206299	10	-1.58117443654078	2.50011259877004	
208.3876_1	726532.87	6171981.38	34.6013178825378	10	-1.46282168933756	2.13984729479638	
208.3877_1	726495	6171980	33.0744729042053	10	-1.54636495761871	2.39124458215113	
208.3878_1	726482.88	6171980.4	33.0744729042053	10	-1.44175359732689	2.07865343540503	
208.4101_1	725803.1	6170336	34.6222516298294	10	-2.7238873102561	7.41956207897421	
208.4102_1	726200.4	6169027.5	34.5305534601212	10	-0.838518034126282	0.703112493555005	
208.4103_1	725743.6	6171070.2	36.4529500007629	10	-2.30013602565635	5.29062573652221	
208.4104_1	725743.5	6171068.6	36.4529500007629	10	-2.68903041754011	7.23088458645592	
208.4168_1	719128	6167414	35.8565344214439	10	0.370819659328461	0.137507219744476	
208.42A_1	727090	6167738	36.2906041145325	10	0.771708158349991	0.595533481663934	
208.42B_1	727259	6167727	36.2906041145325	10	1.23428114974922	1.52344995662625	
208.433_1	727788	6168690	36.2986676692963	10	0.500817420766354	0.250818088943063	
208.434_1	727743	6168619	36.2986676692963	10	0.94814679202342	0.898982339224303	
208.45_1	727676	6170907	37.8757514953613	10	-2.67968614998817	7.18071786243844	
208.48B_1	724903	6163156	36.6667484343052	10	1.21829742166829	1.48424860764361	
208.48C_1	725101	6163229	36.8031780719757	10	0.419108739588618	0.17565213559956	
208.52_1	727725	6168527	36.2986676692963	10	1.16130916576982	1.34863897850098	
208.565_1	727837	6168760	36.2986676692963	10	0.580221783870533	0.336657318477904	
208.59A_1	727558	6169230	36.09596991539	10	-2.14885636544704	4.61758367932228	
208.59B_1	727487	6169226	35.5078731775284	10	-3.03170694921875	9.19124702594126	
208.61B_1	727100	6168108	40.3763241767883	10	0.995387790811062	0.990796854095726	
208.689_1	727503	6172769	43.2635712623596	10	-1.60265882025146	2.56851529412982	
211.102_1	676951	6156935	135.423669815063	10	15.8123147143173	250.029296624616	
211.127_1	677781	6151100	90.9313125610352	10	-1.43679410514832	2.06437730058895	
211.130_1	678936	6150384	83.9914131164551	10	-1.3589625715332	1.84677927082814	
211.143_1	678191	6153148	99.394458770752	10	-2.19951945219421	4.83788582058073	
211.146_1	678490	6150579	92.1254234313965	10	-1.29024222763061	1.66472500596121	
211.153_1	678942	6142745	83.6765880584717	10	-0.428648544158936	0.183739574409575	
211.18_1	680942	6151534	65.945369720459	10	-0.728087148071289	0.530110895186583	
211.19_1	680423	6155396	121.673337936401	10	7.68645588789368	59.0816041165354	
211.34_1	672743	6151478	100.528591156006	10	7.22031224450684	52.1329089081753	
211.35_1	678706	6145369	79.7924118041992	10	-1.23231428610229	1.51859849973181	
211.36_1	671317	6144104	83.7457256317139	10	-2.92106887057495	8.53264334664203	
211.40_1	666846	6145284	106.345460891724	10	-2.42564712133789	5.8837639572548	
211.42_1	668214	6148926	107.305604934692	10	-2.8510670838623	8.1285835166831	
211.436_1	677558	6143583	96.3524303436279	10	-0.31634142352295	0.100071896236526	
211.437_1	673432	6143671	65.1642541885376	10	-1.27787882948303	1.63297430284093	
211.43_1	673100	6157279	142.468032836914	10	3.53494819374085	12.4958587324317	
211.568_1	675629	6146544	105.410573959351	10	-3.30674917405701	10.9345901001267	
211.60_1	678919	6149101	89.1063041687012	10	-0.701657731491089	0.492323572161221	
211.61_1	664110	6153385	147.482456207275	10	5.60926653976441	31.4638711141205	
211.62_1	669154	6153544	136.468118667603	10	-4.99015616644287	24.9016585654878	
211.63_1	675309	6151117	100.030216217041	10	-1.44403838955689	2.08524687051405	
211.79_1	679197	6151697	74.5216770172119	10	-1.74349366384125	3.03977015585457	
211.80_1	674568	6152627	95.805736541748	10	1.47646357325745	2.17994468315615	
211.81_1	677627	6152213	83.5726470947266	10	-1.70396109436798	2.90348341111972	
211.85_1	674454	6153833	109.160148620605	10	1.92387603530884	3.70129899923565	
211.87_1	677251	6152027	85.1378421783447	10	-1.77366017720795	3.14587042421333	
211.88_1	676806	6152909	89.234691619873	10	-2.04969258044434	4.20123967432856	
211.89_1	679850	6151412	74.0783920288086	10	-1.74554226074219	3.04691778403695	
211.90_1	679091	6153552	104.522605895996	10	-2.27728491889954	5.18602660184727	
211.94_1	678411	6154390	117.345443725586	10	18.8171727394104	354.08598990481	
211.95_1	677187	6150449	101.495948791504	10	-1.37056422307587	1.87844628957555	
211.98_1	680296	6150220	64.2605018615723	10	-1.05684186813355	1.11691473424	
212.1058_1	696227	6154486	45.2016868591309	10	0.996959890808107	0.993929023880112	
212.1122_1	698490.45	6156336.88	34.8823719024658	10	-0.383359152437592	0.146964239757669	
212.1123_1	698366	6156358	34.8823719024658	10	-0.64851123626709	0.42056682356467	
212.1149_1	689926	6150691	42.543571472168	10	-5.33643182226562	28.4775045936892	
212.1150_1	689771	6150697	42.543571472168	10	-5.439562153862	29.5888364257278	
212.263_1	682074	6151137	54.0952110290527	10	-0.423167684173585	0.179070888928835	
212.268_1	681729	6152752	62.4214096069336	10	0.657390806625369	0.432162672635553	
212.283_1	683221	6151208	52.9236507415771	10	-0.383069782470706	0.146742458242154	
212.328_1	681884	6152030	59.6577453613281	10	-0.615393164672852	0.378708747126068	
212.332_1	682426	6151833	52.4851188659668	10	-0.442572951293947	0.195870817217034	
212.348_1	682883	6150251	46.1817264556885	10	-0.979962557556153	0.960326614211996	
212.398_1	681640	6148370	56.2040176391602	10	-1.01439251251221	1.02899216944083	
212.527_1	681499	6143769	89.9825229644775	10	-0.474184558181761	0.224850995218032	
212.720_1	684711	6149865	48.8692665100098	10	-1.21758570701599	1.48251495392962	
212.724_1	699077	6143513	40.9808788299561	10	-4.05258979460144	16.4234840433077	
212.837_1	699322	6156093	33.8550977706909	10	-1.05340788943481	1.10966818152351	
212.98_1	682575	6146214	41.9961395263672	10	0.398769646453857	0.159017230932934	
213.492_1	700628	6148844	33.5834674835205	10	-0.694386093795777	0.482172047256957	
213.505_1	706517	6144419	35.2505459785461	10	0.484415626164913	0.234658498872745	
213.521_1	703251	6143216	50.4771823883057	10	1.66703171219635	2.77899472946829	
213.599_1	702532.37	6147054.66	37.1046876907349	10	-1.68858003648151	2.8513025396039	
214.158_1	638575	6132942	86.8955059051514	10	-2.39626825780869	5.74210156338147	
215.788_1	648232	6128853	87.3924598693848	10	-5.72869641210175	32.8179625820274	
216.249_1	674224	6141901	87.5775203704834	10	-3.5622925023346	12.6899278721893	
216.272_1	677339	6134517	48.4821186065674	10	-1.39680618613434	1.95106752162315	
216.273_1	679487	6134707	42.1345272064209	10	-1.5620303021698	2.43993866489668	
216.277_1	680694	6133231	45.8695316314697	10	-0.311103730773926	0.0967855313014554	
216.308_1	678162	6132189	47.5371913909912	10	1.01840748471069	1.03715380491476	
216.339_1	680727	6131669	48.2438011169434	10	0.0501731223220858	0.00251734220354699	
216.351_1	678978	6138281	52.6762371063232	10	-1.92461953567505	3.70416035710204	
216.390_1	679289	6136480	46.0705795288086	10	-1.90061481651306	3.61233668074898	
216.428_1	675611	6142558	96.8231773376465	10	-0.598945932312013	0.358736229833106	
216.453_1	672219	6139049	86.4109001159668	10	-2.79957442160034	7.8376169420789	
216.521_1	673925	6129889	47.4869079589844	10	-6.85103915996552	46.936737571381	
216.522_1	673841	6132209	41.7731037139893	10	-4.13548393546295	17.1022273804721	
216.523_1	668944	6135999	71.3985710144043	10	-7.3236937618103	53.6364903167792	
216.524_1	671713	6135320	36.9853591918945	10	-5.00801352264404	25.0801994429856	
216.525_1	675867	6128920	62.8161754608154	10	5.14070625541687	26.4268608044821	
216.527_1	671511	6133455	46.1163597106934	10	-5.38666499885559	29.0161598098959	
216.528_1	676814	6132699	50.5842304229736	10	0.201285300506591	0.0405157722000285	
216.529_1	670657	6140582	76.7757625579834	10	-5.12668361633301	26.2828849019773	
216.680_1	669612	6134634	60.9707164764404	10	-5.94412801629639	35.3326578741196	
216.682_1	680336	6129135	57.711088180542	10	0.583833722152708	0.340861815122685	
216.687_1	673052	6128980	39.4925355911255	10	2.42247818824768	5.86840057253576	
217.159_1	687017	6138339	40.7626323699951	10	-0.141726909538271	0.0200865168872692	
217.163_1	695746	6138744	33.7647390365601	10	-7.5686017489624	57.2837324343967	
217.165_1	683446	6140484	43.7485408782959	10	-2.6360836329956	6.9489369201473	
217.205_1	698983	6137348	46.1175947189331	10	-2.50347315989685	6.26737786232392	
217.206_1	693820	6130697	65.2037162780762	10	2.86383255020142	8.20153687559314	
217.242_1	684536	6141324	36.282154083252	10	-2.05587741546631	4.22663194742443	
217.257_1	681483	6135631	37.7910327911377	10	-2.5304315069809	6.40308361152161	
217.276_1	682934	6138336	38.6390075683594	10	-3.13561548065186	9.83208444250358	
217.324_1	690270	6137866	37.1308097839355	10	2.1486249798584	4.61658930407151	
217.336_1	683959	6136374	36.3247871398926	10	-3.60384791372681	12.9877197852731	
217.380_1	695950	6136664	44.3262920379639	10	-4.9589395401001	24.5910813623682	
217.453_1	687833	6132616	40.7414798736572	10	-0.205733110458375	0.042326112738878	
217.454_1	692545	6139258	38.0154991149902	10	-1.35403522521973	1.83341139113583	
217.455_1	688667	6139509	42.5329265594482	10	3.20189610167694	10.252138645934	
217.462_1	686398	6137067	38.2752723693848	10	-0.524960561859132	0.275583591507455	
217.510_1	690303	6134156	46.61842918396	10	1.53633637039184	2.36032944298878	
217.511_1	690696	6132325	72.348560333252	10	4.58682953109741	21.0390051473473	
217.613_1	681909	6128896	56.4350280761719	10	-0.832222165985108	0.692593733556945	
217.895_1	687965	6135535	41.9096031188965	10	0.134223484039307	0.0180159436676501	
218.1038_1	708937	6137828	34.3966484069824	10	3.78251042432404	14.30738511012	
218.1041_1	709213	6137364	34.9322452545166	10	3.4672901138382	12.0221007335201	
218.1044_1	708783	6140524	38.9450073242188	10	3.68771888716888	13.5992705907821	
218.1047_1	717900	6138318	39.8843250274658	10	3.03602014083862	9.21741829557777	
218.1048_1	712591	6131807	38.8984375	10	8.29349868186951	68.7821203861712	
218.1049_1	711099	6134014	38.1395320892334	10	7.9326331539917	62.9266687558083	
218.1050_1	712343	6132913	36.6923923492432	10	5.06528696855927	25.6571320738563	
218.1074_1	706900	6136083	37.8581047058105	10	4.02563493509293	16.2057366306406	
218.1077_1	714951	6134805	33.3740005493164	10	6.58640138492584	43.3806832033531	
218.1084_1	706625	6141215	44.4733104705811	10	2.9677034330368	8.80726366645843	
218.1101_1	715115	6134703	31.5685749053955	10	7.51579994121552	56.4872487563751	
218.1102_1	715113	6134651	31.5685749053955	10	7.46391652628327	55.7100499113245	
218.1181_1	712493	6139524	36.4234313964844	10	5.33021921240997	28.4112368523444	
218.339_1	705104	6135733	29.9156336784363	10	-4.2870154176178	18.3785011908927	
218.340_1	714045	6141889	43.7039012908936	10	2.76174894627094	7.62725724222867	
218.342_1	712598	6136726	32.9376010894775	10	4.98765610852051	24.8767134568619	
218.343_1	715326	6131020	34.2969379425049	10	9.24180308624268	85.4109242848847	
218.345_1	709694	6128341	34.6765584945679	10	4.47747819052124	20.0478109465934	
218.352_1	700516	6130572	33.5702896118164	10	1.62061441448975	2.62639108045195	
218.354_1	703949	6133147	33.1280341148376	10	-6.72708016036224	45.2536074839393	
218.356_1	712042	6132672	36.6923923492432	10	7.07398655145264	50.0412857301328	
218.359_1	705178	6128739	36.6986379623413	10	0.609705633239746	0.37174095920428	
218.561_3	704554	6134267	30.0902070999146	10	-5.45424962460327	29.7488389674849	
218.594_1	709802	6137432	34.3651485443115	10	2.81216053015137	7.90824684734122	
218.613_1	707981	6135306	38.5859775543213	10	5.77948464920044	33.4024428103435	
218.999_1	712111	6139177	35.4182643890381	10	3.12354354421997	9.75652427263826	
220.295_1	660894	6122454	49.4237699508667	10	-2.56363968405151	6.57224842964374	
220.459_1	661821	6124650	60.0786895751953	10	-0.0846098537445066	0.00715882735066679	
220.460_1	661791	6125715	54.9256677627563	10	-1.27538671947479	1.62661128421267	
220.687_1	652118	6124360	59.9281053543091	10	-0.0313721740722652	0.00098421330602051	
220.689_1	654205	6124008	61.9954929351807	10	-0.737923307876587	0.544530808307524	
221.1006_1	677830	6117189	54.4526214599609	10	3.33174257530212	11.1005085880808	
221.1039_1	673052	6121518	42.2128636837006	10	-5.26853164167786	27.7574256593608	
221.1040_1	673679	6121360	43.377149105072	10	-4.57671909877777	20.9463577091172	
221.278_1	681082	6124529	69.1479740142822	10	5.19272339498901	26.9643762568662	
222.120_1	692260	6126367	65.5462226867676	10	9.98511429153442	99.702507415005	
226.714_1	700293	6111933	42.3837599754334	10	-1.65700247859764	2.74565721407873	
182.5_1	700126	6220363	118.599206924438	10	10.997493933773	120.944872823375	
184.55_1	657440	6202767	106.829334259033	10	0.498973052212	0.248974106833759	
185.110_1	678214.5	6204495.4	61.6482553482056	10	5.68058980359827	32.2691005167446	
185.11_1	678007	6205365	69.163905620575	10	2.59636919884801	6.74113301672665	
185.4_1	670785	6204395	69.9246354103088	10	3.31579515802488	10.9944975299812	
185.55_1	679858	6207395	74.0887513160706	10	6.16555822367907	38.0141082095766	
185.67_1	671837	6205528	70.5014185905457	10	3.05171981701311	9.31299384155056	
185.76_1	678917	6204860	79.4197616577148	10	0.485519304385185	0.235728994930674	
185.87_1	678125	6206047	86.3382434844971	10	-0.43636303499341	0.19041269830866	
186.31B_1	691630	6216982	102.69376373291	10	4.2202525453186	17.8105315462681	
186.334_1	682248	6204877	64.3793821334839	10	-0.0297670777235032	0.000886078916197079	
186.352_1	688558	6205504	81.5991954803467	10	-3.27944188002014	10.75473904443	
186.446_1	693844	6203802	58.4859199523926	10	-0.726248405548096	0.527436746561151	
