OBS_ID	X	Y	Depth	LAYER	OBS_VALUE	DATO	SIM_VALUE_INTP	SIM_VALUE_CELL	ME	ME^2	#DRY_CELLS	#BOUNDARY_CELLS	COLUMN	ROW	COMMENT
200.1595_1	702782	6182390	17.0118808746338	3	7.2	08-10-2011	5.99819602966309	5.95176792144775	1.20180397033691	1.44433278311757	0	0	175	294	
200.184_1	707474	6179913	19.0413503646851	3	18	14-10-2011	11.3838267909088	11.3021936416626	6.61617320909119	43.773747932696	0	0	184	289	
200.1988_1	706045	6187398	17.9194293022156	3	17.02	15-10-2011	13.7341153013611	13.1863880157471	3.28588469863892	10.7970382527494	0	0	182	304	
200.227_1	717155.66	6186444.17	33.6385478973389	3	18.35	24-10-2011	16.2113943423495	16.026424407959	2.13860565765047	4.5736341589346	0	0	204	302	
200.3154_1	707135	6187216	26.4386119842529	3	14.7	26-11-2011	12.8365460277557	12.8806056976318	1.86345397224426	3.47246070667292	0	0	184	304	
200.3305_1	706358	6183416	34.1857829093933	3	5.7878	15-12-2011	10.2611257685242	10.188178062439	-4.47332576852417	20.0106434313424	0	0	182	296	
200.3306_1	706359	6183381	34.1857829093933	3	9.9989	16-12-2011	10.2603574398117	10.188178062439	-0.261457439811705	0.0683599928328915	0	0	182	296	
200.3307_1	706405	6183370	34.1857829093933	3	10.31	17-12-2011	10.2866459629059	10.188178062439	0.0233540370941174	0.000545411048593413	0	0	182	296	
200.3308_1	706454	6183364	34.1857829093933	3	13.3433	18-12-2011	10.3150368085022	10.188178062439	3.0282631914978	9.17037795698045	0	0	182	296	
200.3343_1	702609	6184016	15.3209018707275	3	9	22-12-2011	9.20571755197144	9.47164916992188	-0.205717551971436	0.0423197111891203	0	0	175	298	
200.3435_3	709605.23	6187028.32	25.505223274231	3	15.4114	17-01-2012	13.0370601744557	13.4510765075684	2.37433982554428	5.63748960716563	0	0	189	304	
200.3436_2	709191.86	6187401.93	22.3824248313904	3	15.3	19-01-2012	13.5216018976346	13.3456716537476	1.77839810236541	3.16269981049689	0	0	188	304	
200.3437_2	709222.72	6187925.37	40.3433303833008	3	16.4375	21-01-2012	14.2593352667892	13.9742479324341	2.17816473321083	4.74440160500343	0	0	188	305	
200.3438_1	718021.87	6181876.96	18.8482442647219	3	20.2508	22-01-2012	14.1801425639756	14.0890884399414	6.07065743602437	36.852881705558	0	0	206	293	
200.3438_2	718021.87	6181876.96	18.8482442647219	3	26.1343	23-01-2012	14.1801425639756	14.0890884399414	11.9541574360244	142.901880005257	0	0	206	293	
200.3449_1	716537.09	6184577.21	16.4995219111443	3	19.95	25-01-2012	15.9156860191715	15.9574022293091	4.0343139808285	16.2756892959083	0	0	203	299	
200.3610_1	704894	6186473	13.2935516834259	3	10.715	26-01-2012	12.2402091722107	11.8207569122314	-1.52520917221069	2.32626301899563	0	0	179	302	
200.3612_1	704620.45	6186293.3	13.2935516834259	3	10.67	27-01-2012	12.1973022387082	11.8207569122314	-1.52730223870824	2.33265212836319	0	0	179	302	
200.3650_2	708881.23	6185814.5	25.7817668914795	3	11.11	28-01-2012	11.8109424407979	11.8150482177734	-0.700942440797853	0.491320305311651	0	0	187	301	
200.3655_1	704959.11	6186767.77	9.61718225479126	3	11.19	29-01-2012	12.9333378977084	13.0736083984375	-1.74333789770837	3.03922702558623	0	0	179	303	
200.3681_2	706311	6183585	17.3491606712341	3	14.1038	30-01-2012	10.2433437234116	10.223482131958	3.86045627658844	14.9031226634511	0	0	182	297	
200.3682_1	717912.99	6182250.84	22.3581508398056	3	19.68	31-01-2012	14.6202100790376	14.5829238891602	5.05978992096241	25.6014740442728	0	0	205	294	
200.4029_1	708841.68	6186718.79	24.2086029052734	3	13.43	07-02-2012	12.7486910034344	12.8011674880981	0.681308996565638	0.464181948801277	0	0	187	303	
200.4333_1	706334	6183512	17.3491606712341	3	8.9467	15-02-2012	10.2518968830261	10.223482131958	-1.30519688302612	1.70353890346111	0	0	182	297	
200.4334_1	706252	6183609	17.3491606712341	3	9.6375	16-02-2012	10.2145452689514	10.223482131958	-0.577045268951418	0.332981242419214	0	0	182	297	
200.4390_1	711258.02	6186843.97	30.2435665130615	3	14.74	19-02-2012	13.7947503222404	13.5251903533936	0.945249677759557	0.893496953304547	0	0	192	303	
200.4395_2	710777.87	6186868.08	33.8412685394287	3	13.77	21-02-2012	13.0489606569184	12.6824007034302	0.721039343081635	0.519897734271596	0	0	191	303	
200.4398_1	711312.94	6186736.8	30.2435665130615	3	14.73	22-02-2012	13.5876846455833	13.5251903533936	1.14231535441667	1.30488436893607	0	0	192	303	
200.4399_1	711266.18	6186754.81	30.2435665130615	3	14.79	23-02-2012	13.5610001025951	13.5251903533936	1.22899989740493	1.51044074782134	0	0	192	303	
200.4417_1	707237	6174251	9.40861892700195	3	10.4	25-02-2012	-1.00000001800251E-35	-1.00000001800251E-35	10.4	108.16	0	0	184	278	
200.4455_1	713020.82	6180692.25	13.9601922035217	3	18.44	03-03-2012	10.5254935738473	10.7289667129517	7.91450642615272	62.6394119696127	0	0	196	291	
200.4456_1	713028.86	6180917.46	13.9601922035217	3	15.35	04-03-2012	10.8023234591914	10.7289667129517	4.54767654080857	20.6813619198206	0	0	196	291	
200.4545_2	708097.21	6186051.91	19.7523472309113	3	16.3	08-03-2012	12.1080841445554	12.2962675094604	4.19191585544457	17.5721585391276	0	0	186	302	
200.4560_1	711191.71	6187009.28	31.9584739208221	3	14.88	09-03-2012	14.1386172886861	14.9003047943115	0.741382711313854	0.549648324635081	0	0	192	304	
200.4562_1	716292.56	6184587.39	17.2085162401199	3	19.156	10-03-2012	15.8567869158926	15.8242835998535	3.29921308410739	10.8848069743454	0	0	202	299	
200.4563_1	716214.79	6184835.88	17.2085162401199	3	19.71	11-03-2012	15.8901130493137	15.8242835998535	3.81988695068629	14.5915363160234	0	0	202	299	
200.4564_1	716326.01	6184624.34	17.2085162401199	3	18.4811	12-03-2012	15.8601325311659	15.8242835998535	2.6209674688341	6.86947047268665	0	0	202	299	
200.4565_1	713451	6181134	19.3569941520691	3	16.7	13-03-2012	11.2353280782471	11.3078012466431	5.46467192175293	29.8626392123949	0	0	196	292	
200.4574_1	711343	6186777	30.2435665130615	3	13.8	16-03-2012	13.7290317286453	13.5251903533936	0.0709682713546762	0.00503649553907095	0	0	192	303	
200.4575_1	711333	6186800	30.2435665130615	3	13.6	17-03-2012	13.7781610969543	13.5251903533936	-0.178161096954346	0.0317413764679759	0	0	192	303	
200.4576_1	711342	6186805	30.2435665130615	3	13.3	18-03-2012	13.8043856584167	13.5251903533936	-0.504385658416748	0.254404892416496	0	0	192	303	
200.4658_1	716345.5	6184660.92	17.2085162401199	3	19.646	19-03-2012	15.8604673416597	15.8242835998535	3.78553265834029	14.3302575073609	0	0	202	299	
200.4659_1	716283.82	6184708.61	17.2085162401199	3	19.664	20-03-2012	15.8387412965202	15.8242835998535	3.82525870347981	14.6326041485481	0	0	202	299	
200.4660_1	716244.08	6184797	17.2085162401199	3	19.566	21-03-2012	15.8578719637293	15.8242835998535	3.70812803627074	13.7502135333771	0	0	202	299	
200.4673_1	700843	6185329	5.39527082443237	3	12.7	22-03-2012	10.0984324733582	9.85152721405029	2.60156752664185	6.76815359567737	0	0	171	300	
200.4674_1	700832	6185329	5.39527082443237	3	12.38	23-03-2012	10.0984871380005	9.85152721405029	2.28151286199951	5.20530093946921	0	0	171	300	
200.4675_1	700823	6185335	5.39527082443237	3	12.25	24-03-2012	10.1181365830994	9.85152721405029	2.13186341690063	4.54484162831925	0	0	171	300	
200.4676_1	700820	6185337	5.39527082443237	3	11.24	25-03-2012	10.1246416134644	9.85152721405029	1.11535838653564	1.2440243304154	0	0	171	300	
200.4677_1	700813	6185344	5.39527082443237	3	11.34	26-03-2012	10.1473134532776	9.85152721405029	1.19268654672241	1.42250119873263	0	0	171	300	
200.4678_1	700835	6185315	5.39527082443237	3	13.19	27-03-2012	10.0524143913269	9.85152721405029	3.1375856086731	9.84444345175252	0	0	171	300	
200.4679_1	700827	6185321	5.39527082443237	3	12.15	28-03-2012	10.072312646698	9.85152721405029	2.077687353302	4.31678473807108	0	0	171	300	
200.4682_2	700812	6185344	5.39527082443237	3	10.53	30-03-2012	10.147290432373	9.85152721405029	0.382709567626952	0.146466613153208	0	0	171	300	
200.4684_2	700826	6185291	5.39527082443237	3	10.3	03-04-2012	9.9741410045166	9.85152721405029	0.325858995483399	0.10618408493745	0	0	171	300	
200.4685_2	700828	6185319	5.39527082443237	3	10.485	05-04-2012	10.0657391821899	9.85152721405029	0.419260817810057	0.175779633350758	0	0	171	300	
200.4686_2	700834	6185314	5.39527082443237	3	10.235	07-04-2012	10.0491575056763	9.85152721405029	0.18584249432373	0.0345374326964655	0	0	171	300	
200.4698_1	706264.14	6183484.32	34.1857829093933	3	10.33	09-04-2012	10.2124514595488	10.188178062439	0.117548540451242	0.0138176593622173	0	0	182	296	
200.4727_1	716020.08	6184909.44	17.2085162401199	3	21.9767	13-04-2012	15.9836823577887	15.8242835998535	5.99301764221128	35.9162604598557	0	0	202	299	
200.4805_1	717887	6188090	34.4931316375732	3	19.48	14-04-2012	15.7730677648926	15.7966403961182	3.70693223510742	13.7413465956785	0	0	205	306	
200.4806_1	717902.19	6188089.96	34.4931316375732	3	19.495	15-04-2012	15.7642807709763	15.7966403961182	3.73071922902368	13.918265965807	0	0	205	306	
200.4807_1	717887	6188104	34.4931316375732	3	19.5	16-04-2012	15.7686136669006	15.7966403961182	3.73138633309937	13.9232439668407	0	0	205	306	
200.4816_2	716873.82	6185087.86	24.7256808280945	3	19.07	19-04-2012	15.9590058149791	15.8860368728638	3.11099418502093	9.67828481923403	0	0	203	300	
200.4816_3	716873.82	6185087.86	24.7256808280945	3	19.0725	20-04-2012	15.9590058149791	15.8860368728638	3.11349418502093	9.69384604015914	0	0	203	300	
200.4817_2	716920.17	6184679	16.4995219111443	3	20.08	22-04-2012	16.0225799283071	15.9574022293091	4.05742007169295	16.4626576381768	0	0	203	299	
200.4817_3	716920.17	6184679	16.4995219111443	3	20.0825	23-04-2012	16.0225799283071	15.9574022293091	4.05992007169295	16.4829509885353	0	0	203	299	
200.4818_1	717555.82	6187983.04	33.9115943908691	3	19.67	24-04-2012	16.0856076925124	15.9709892272949	3.58439230748764	12.8478682139766	0	0	205	305	
200.4818_2	717555.82	6187983.04	33.9115943908691	3	19.65	25-04-2012	16.0856076925124	15.9709892272949	3.56439230748764	12.7048925216771	0	0	205	305	
200.4818_3	717555.82	6187983.04	33.9115943908691	3	19.66	26-04-2012	16.0856076925124	15.9709892272949	3.57439230748764	12.7762803678268	0	0	205	305	
200.4877_1	707830.83	6179130.59	14.5110306739807	3	16.62	29-04-2012	10.3906893092016	10.6228113174438	6.22931069079841	38.8043116824954	0	0	185	288	
200.4902_1	709788	6184520	23.247537612915	3	12.43	01-05-2012	11.1874881213379	11.1711120605469	1.24251187866211	1.54383576861644	0	0	189	299	
200.4925_1	703088	6174623	10.5502166748047	3	17.76	05-05-2012	16.4647979736328	16.4647979736328	1.29520202636719	1.67754828910567	3	0	176	279	
200.4942_1	703853	6185994	14.1384100914001	3	10.06	09-05-2012	12.2180000592194	11.375412940979	-2.15800005921936	4.65696425559076	0	0	177	301	
200.4967_1	717778.17	6184135.95	20.7370693683624	3	21.91	17-05-2012	16.1010591044332	16.1504802703857	5.80894089556676	33.743794328188	0	0	205	298	
200.4967_2	717778.17	6184135.95	20.7370693683624	3	26.13	18-05-2012	16.1010591044332	16.1504802703857	10.0289408955668	100.579655486771	0	0	205	298	
200.4976_2	700832	6185264.14	5.39527082443237	3	10.71	24-05-2012	9.88547084530774	9.85152721405029	0.824529154692264	0.67984832693754	0	0	171	300	
200.5026_1	716800.15	6184252.78	19.6889510154724	3	20.1967	29-05-2012	15.9930660446111	15.9817457199097	4.20363395538892	17.6705384308987	0	0	203	298	
200.5027_1	716762.52	6184666.59	16.4995219111443	3	20.1	30-05-2012	15.96595528618	15.9574022293091	4.13404471381998	17.0903256958629	0	0	203	299	
200.5028_1	716981.22	6184886.09	16.4995219111443	3	20.112	31-05-2012	16.0286288411949	15.9574022293091	4.08337115880511	16.6739200205614	0	0	203	299	
200.5032_1	717547.67	6188011.5	34.4931316375732	3	19.71	01-06-2012	16.08562620598	15.7966403961182	3.62437379402001	13.136085398779	0	0	205	306	
200.5042_1	711108	6181359	17.4362740516663	3	14.92	05-06-2012	-1.00000001800251E-35	-1.00000001800251E-35	14.92	222.6064	0	0	192	292	
200.5083_1	708342.42	6184953.21	15.9508360624313	3	10.755	09-06-2012	11.1504438282289	10.6601667404175	-0.395443828228881	0.156375821284313	0	0	186	299	
200.5089_1	712668	6175149	4.88074970245361	3	14.06	10-06-2012	-1.00000001800251E-35	-1.00000001800251E-35	14.06	197.6836	0	0	195	280	
200.5100_1	712528	6175874	6.93327140808105	3	13.995	17-06-2012	-1.00000001800251E-35	-1.00000001800251E-35	13.995	195.860025	0	0	195	281	
200.5105_1	701814	6181657.84	16.2632508277893	3	2.97	22-06-2012	5.41263557024408	5.42022323608398	-2.44263557024408	5.96646852902163	0	0	173	293	
200.5115_1	712976	6185218	31.6715488433838	3	16.285	23-06-2012	13.9178443439636	13.5934991836548	2.36715565603638	5.60342589990501	0	0	195	300	
200.5117_1	716837.09	6184743.02	16.4995219111443	3	20.07	24-06-2012	15.9910862095485	15.9574022293091	4.07891379045147	16.6375377099352	0	0	203	299	
200.5117_2	716837.09	6184743.02	16.4995219111443	3	20.1	25-06-2012	15.9910862095485	15.9574022293091	4.10891379045147	16.8831725373623	0	0	203	299	
200.5118_1	716775.24	6184728.09	16.4995219111443	3	19.9	26-06-2012	15.9680138840648	15.9574022293091	3.93198611593515	15.4605148159068	0	0	203	299	
200.5118_2	716775.24	6184728.09	16.4995219111443	3	20	27-06-2012	15.9680138840648	15.9574022293091	4.03198611593515	16.2569120390938	0	0	203	299	
200.5119_2	700617	6185227	5.39527082443237	3	8.74	29-06-2012	9.86203061353302	9.85152721405029	-1.12203061353302	1.25895269770529	0	0	171	300	
200.5120_2	700539	6185195	5.39527082443237	3	8.49	01-07-2012	9.80620369197846	9.85152721405029	-1.31620369197845	1.73239215877772	0	0	171	300	
200.5122_1	716567.68	6183929.04	21.2502274513245	3	20.485	03-07-2012	15.9162579565953	15.8937406539917	4.56874204340473	20.873403859174	0	0	203	297	
200.5123_1	716576.66	6183915.89	21.2502274513245	3	20.475	04-07-2012	15.9152940976081	15.8937406539917	4.55970590239191	20.7909179163076	0	0	203	297	
200.5124_1	716599.3	6183934.56	21.2502274513245	3	20.49	05-07-2012	15.918458416108	15.8937406539917	4.57154158389198	20.8989924532536	0	0	203	297	
200.5125_1	716591.61	6183898.55	21.2502274513245	3	20.36	06-07-2012	15.9139950059651	15.8937406539917	4.44600499403488	19.7669604069831	0	0	203	297	
200.5126_1	716540.51	6183940.98	21.2502274513245	3	20.52	07-07-2012	15.9160230097028	15.8937406539917	4.60397699029718	21.1966041271859	0	0	203	297	
200.5127_1	716555.1	6183897.44	21.2502274513245	3	20.27	08-07-2012	15.9125276390487	15.8937406539917	4.35747236095129	18.9875653764544	0	0	203	297	
200.5133_2	700539	6185278	5.39527082443237	3	8.51	10-07-2012	10.0563636602478	9.85152721405029	-1.5463636602478	2.39124056973498	0	0	171	300	
200.5134_3	700710	6185255	5.39527082443237	3	11.25	12-07-2012	9.89078317184448	9.85152721405029	1.35921682815552	1.84747038594115	0	0	171	300	
200.5135_2	700693	6185164	5.39527082443237	3	9.115	13-07-2012	9.63756797528076	9.85152721405029	-0.522567975280761	0.273077288789035	0	0	171	300	
200.5136_2	700517	6185149	5.39527082443237	3	8.76	15-07-2012	9.67263768691254	9.85152721405029	-0.912637686912538	0.832907547573067	0	0	171	300	
200.5139_1	712303	6176122	7.89784097671509	3	13.7	17-07-2012	-1.00000001800251E-35	-1.00000001800251E-35	13.7	187.69	0	0	194	282	
200.5145_2	707155	6174820	13.3959422111511	3	12.69	23-07-2012	8.87386965084076	8.86896228790283	3.81613034915924	14.5628508417742	0	0	184	279	
200.5146_1	716858.87	6184722.1	16.4995219111443	3	20.02	24-07-2012	15.9997261424056	15.9574022293091	4.02027385759442	16.1626018900571	0	0	203	299	
200.5180_1	712969.57	6185221.07	31.6715488433838	3	15.4	26-07-2012	13.9096227546011	13.5934991836548	1.49037724539894	2.22122433360292	0	0	195	300	
200.5181_1	712045	6173851	6.52559232711792	3	9.4967	27-07-2012	-1.00000001800251E-35	-1.00000001800251E-35	9.4967	90.18731089	0	0	194	277	
200.5182_1	712025	6173898	6.52559232711792	3	9.7667	28-07-2012	-1.00000001800251E-35	-1.00000001800251E-35	9.7667	95.38842889	0	0	194	277	
200.5183_1	712015	6173847	6.52559232711792	3	9.5367	29-07-2012	-1.00000001800251E-35	-1.00000001800251E-35	9.5367	90.94864689	0	0	194	277	
200.5196_1	709406.35	6186458.48	28.0213241577148	3	12.115	05-08-2012	12.2097192258563	12.0280895233154	-0.0947192258562968	0.00897173174681616	0	0	188	302	
200.5197_1	709266.38	6186793.63	17.5696744918823	3	13.85	06-08-2012	12.7568861644161	12.7072610855103	1.09311383558394	1.19489785754503	0	0	188	303	
200.5199_1	708297.53	6187735.28	20.5968132019043	3	14.96	07-08-2012	13.673586635994	13.6829099655151	1.28641336400605	1.65485934309336	0	0	186	305	
200.5207_1	716792	6180013	15.4504728317261	3	10.27	08-08-2012	10.5999398459625	10.7939653396606	-0.329939845962524	0.108860301953774	0	0	203	290	
200.5208_1	716296.54	6184605.59	17.2085162401199	3	19.4625	09-08-2012	15.8553744307131	15.8242835998535	3.60712556928693	13.0113548726035	0	0	202	299	
200.5216_1	717008	6176264	13.5254075527191	3	11.3	10-08-2012	6.26885274205185	6.19121122360229	5.03114725794815	25.3124427311592	1	0	204	282	
200.5218_1	714798.83	6175518.29	10.7705354690552	3	12.7	11-08-2012	-1.00000001800251E-35	-1.00000001800251E-35	12.7	161.29	0	0	199	281	
200.5219_1	714763.94	6175562.02	10.7705354690552	3	12.6	12-08-2012	-1.00000001800251E-35	-1.00000001800251E-35	12.6	158.76	0	0	199	281	
200.5220_1	714807.2	6175597.42	10.7705354690552	3	12.8	13-08-2012	-1.00000001800251E-35	-1.00000001800251E-35	12.8	163.84	0	0	199	281	
200.5250_2	716351	6181173	10.7526125907898	3	13.14	18-08-2012	12.6445787923508	12.7139463424683	0.495421207649231	0.245442172988623	0	0	202	292	
200.5259_1	710055	6175111	8.34460210800171	3	13.4	20-08-2012	-1.00000001800251E-35	-1.00000001800251E-35	13.4	179.56	0	0	190	280	
200.5260_1	710069	6175143	8.34460210800171	3	12.9	21-08-2012	-1.00000001800251E-35	-1.00000001800251E-35	12.9	166.41	0	0	190	280	
200.5264_1	710805.8	6186982.8	33.8412685394287	3	14.3	22-08-2012	13.4071302287972	12.6824007034302	0.892869771202818	0.797216428327773	0	0	191	303	
200.5268_1	710829.37	6186996.08	33.8412685394287	3	14.7	23-08-2012	13.4833732138559	12.6824007034302	1.21662678614407	1.48018073676326	0	0	191	303	
200.5282_1	710065.09	6182864.21	21.6609086990356	3	19.3	24-08-2012	10.8546932054557	10.6936693191528	8.44530679454429	71.323206853976	0	0	190	295	
200.5289_1	700797	6185569	5.24308824539185	3	13.52	25-08-2012	10.8712058365784	11.4171438217163	2.64879416342163	7.0161105201765	0	0	171	301	
200.5289_2	700797	6185569	5.24308824539185	3	14.715	26-08-2012	10.8712058365784	11.4171438217163	3.84379416342163	14.7747535707542	0	0	171	301	
200.5290_2	700788	6185581	5.24308824539185	3	12.08	29-08-2012	10.905645649353	11.4171438217163	1.17435435064697	1.37910814088347	0	0	171	301	
200.5290_3	700788	6185581	5.24308824539185	3	13.9	30-08-2012	10.905645649353	11.4171438217163	2.99435435064697	8.96615797723845	0	0	171	301	
200.5291_2	700772	6185580	5.24308824539185	3	12.08	01-09-2012	10.8950290515137	11.4171438217163	1.18497094848633	1.40415614875659	0	0	171	301	
200.5291_3	700772	6185580	5.24308824539185	3	14.86	02-09-2012	10.8950290515137	11.4171438217163	3.96497094848633	15.7209946223406	0	0	171	301	
200.5292_2	700777	6185562	5.24308824539185	3	12	04-09-2012	10.8400769814758	11.4171438217163	1.15992301852417	1.34542140890222	0	0	171	301	
200.5292_3	700777	6185562	5.24308824539185	3	14.46	05-09-2012	10.8400769814758	11.4171438217163	3.61992301852417	13.1038426600411	0	0	171	301	
200.5293_1	700884	6185796	5.24308824539185	3	11.89	06-09-2012	11.5896898817749	11.4171438217163	0.300310118225099	0.0901861671083727	0	0	171	301	
200.5293_2	700884	6185796	5.24308824539185	3	13.5	07-09-2012	11.5896898817749	11.4171438217163	1.9103101182251	3.64928474779319	0	0	171	301	
200.5294_1	700791	6185568	5.24308824539185	3	11.875	08-09-2012	10.8653408332214	11.4171438217163	1.00965916677857	1.01941163305999	0	0	171	301	
200.5294_2	700791	6185568	5.24308824539185	3	13.44	09-09-2012	10.8653408332214	11.4171438217163	2.57465916677856	6.62886982507689	0	0	171	301	
200.5295_2	700798	6185556	5.24308824539185	3	11.8	11-09-2012	10.8297782805786	11.4171438217163	0.970221719421387	0.941330184836992	0	0	171	301	
200.5295_3	700798	6185556	5.24308824539185	3	13.185	12-09-2012	10.8297782805786	11.4171438217163	2.35522171942139	5.54706934763423	0	0	171	301	
200.5296_1	700786	6185550	5.24308824539185	3	11.755	13-09-2012	10.8055643936157	11.4171438217163	0.949435606384277	0.90142797067028	0	0	171	301	
200.5296_2	700786	6185550	5.24308824539185	3	14.285	14-09-2012	10.8055643936157	11.4171438217163	3.47943560638428	12.1064721389747	0	0	171	301	
200.5303_1	700779	6185573	5.24308824539185	3	11.91	18-09-2012	10.8759754396667	11.4171438217163	1.03402456033325	1.06920679137238	0	0	171	301	
200.5303_2	700779	6185573	5.24308824539185	3	14.62	19-09-2012	10.8759754396667	11.4171438217163	3.74402456033325	14.0177199083786	0	0	171	301	
200.5304_1	700779	6185577	5.24308824539185	3	14.825	20-09-2012	10.8887168317566	11.4171438217163	3.93628316824341	15.4943251805964	0	0	171	301	
200.5305_2	700798	6185545	5.24308824539185	3	11.975	22-09-2012	10.7943494525146	11.4171438217163	1.18065054748535	1.39393571527746	0	0	171	301	
200.5305_3	700798	6185545	5.24308824539185	3	13.745	23-09-2012	10.7943494525146	11.4171438217163	2.95065054748535	8.7063386533756	0	0	171	301	
200.5316_1	703736	6184748	17.2772138118744	3	8.9	25-09-2012	10.041643708252	10.0418968200684	-1.14164370825195	1.30335035659127	0	0	177	299	
200.5316_2	703736	6184748	17.2772138118744	3	8.9	26-09-2012	10.041643708252	10.0418968200684	-1.14164370825195	1.30335035659127	0	0	177	299	
200.5317_2	703758	6184680	17.2772138118744	3	11.4	28-09-2012	9.97439072769165	10.0418968200684	1.42560927230835	2.03236179729154	0	0	177	299	
200.5330_1	713481.53	6181111.33	19.3569941520691	3	17	29-09-2012	11.2202482310582	11.3078012466431	5.77975176894179	33.4055305105857	0	0	196	292	
200.5331_1	713498.19	6181106.96	19.3569941520691	3	16.97	30-09-2012	11.2208074596676	11.3078012466431	5.7491925403324	33.0532148658137	0	0	196	292	
200.5332_1	713465.65	6181049.44	19.3569941520691	3	16.92	01-10-2012	11.1481084409736	11.3078012466431	5.77189155902636	33.3147321691597	0	0	196	292	
200.5333_1	713457.74	6181090.99	19.3569941520691	3	17.28	02-10-2012	11.1906314285858	11.3078012466431	6.08936857141415	37.0804095985264	0	0	196	292	
200.5334_1	713482.09	6181027.56	19.3569941520691	3	16.96	03-10-2012	11.130022297704	11.3078012466431	5.829977702296	33.9886400092685	0	0	196	292	
200.5395_1	713435	6181037	19.3569941520691	3	12.9	08-10-2012	11.1241825958061	11.3078012466431	1.77581740419388	3.15352745303788	0	0	196	292	
200.5398_1	707852	6185681.9	13.4691381454468	3	3.2	09-10-2012	11.8521433328212	11.8911600112915	-8.65214333282115	74.8595842516815	0	0	185	301	
200.5399_1	708773.52	6183954.28	25.1004402637482	3	15.02	10-10-2012	11.1228292520825	11.0579032897949	3.89717074791752	15.187939838424	0	0	187	297	
200.5400_1	713336.4	6184290.86	20.0767224431038	3	18.72	11-10-2012	13.9580518456958	13.8217620849609	4.76194815430423	22.6761502242814	0	0	196	298	
200.5493_2	710663	6181534	11.1392869949341	3	12.5	19-10-2012	-1.00000001800251E-35	-1.00000001800251E-35	12.5	156.25	0	0	191	293	
200.5498_1	716867	6179975	11.7291188240051	3	5.9	21-10-2012	10.5896751279831	10.3571405410767	-4.68967512798309	21.9930528060232	0	0	203	289	
200.5500_1	717755	6184121	20.7370693683624	3	21	23-10-2012	16.0964311386299	16.1504802703857	4.90356886137009	24.0449875781983	0	0	205	298	
200.5505_1	709659.89	6185603.17	33.8638868331909	3	16.83	24-10-2012	11.1456334132572	11.039439201355	5.68436658674282	32.3120234924783	0	0	189	301	
200.5529_2	700893	6185534	5.24308824539185	3	11.16	26-10-2012	10.7947894127502	11.4171438217163	0.365210587249756	0.133378773039311	0	0	171	301	
200.5530_1	700926	6185536	5.24308824539185	3	11.27	27-10-2012	10.8141684053345	11.4171438217163	0.455831594665527	0.207782442695318	0	0	171	301	
200.5530_2	700926	6185536	5.24308824539185	3	13.86	28-10-2012	10.8141684053345	11.4171438217163	3.04583159466553	9.27709010306275	0	0	171	301	
200.5531_2	700917	6185517	5.24308824539185	3	11.22	30-10-2012	10.7453223836975	11.4171438217163	0.474677616302492	0.225318839418615	0	0	171	301	
200.5541_1	700926	6185531	5.24308824539185	3	13.8	31-10-2012	10.7968701347656	11.4171438217163	3.00312986523438	9.01878898746264	0	0	171	301	
200.687B_1	701731	6183111	21.0250940322876	3	5.9	13-11-2012	6.79723001309776	7.19586563110352	-0.897230013097762	0.805021696403411	0	0	173	296	
200.702_1	700541	6183149	23.9640512466431	3	3.48	17-11-2012	5.84178165380669	5.95963954925537	-2.36178165380669	5.57801258025785	0	0	171	296	
200.723_1	700444	6182990	21.6374666690826	3	3.37	19-11-2012	5.74042889831543	5.56709098815918	-2.37042889831543	5.6189331619689	0	0	170	295	
200.735_1	699481	6183059	13.6948328018188	3	3.52	20-11-2012	5.26600751200676	5.27017593383789	-1.74600751200676	3.04854223198404	0	0	168	296	
201.3689_1	722574.35	6185173.2	23.5533351898193	3	11.8	18-12-2012	8.16298052998493	7.94377136230469	3.63701947001507	13.2279106252687	0	0	215	300	
201.3746_1	721338	6180766	29.763090133667	3	12.8	26-12-2012	9.96110929815674	10.0222330093384	2.83889070184326	8.05930041701213	0	0	212	291	
201.3757_1	719819.76	6187001.88	25.0635948181152	3	19.3	28-12-2012	14.3101526227954	14.2991590499878	4.98984737720463	24.8985768477959	0	0	209	304	
201.3760_1	720924.86	6188470.33	25.5597124099731	3	16.23	29-12-2012	12.2051198297925	12.5825681686401	4.02488017020748	16.1996603845294	0	0	211	306	
201.3760_2	720924.86	6188470.33	25.5597124099731	3	15.54	30-12-2012	12.2051198297925	12.5825681686401	3.33488017020748	11.121425749643	0	0	211	306	
201.3788_1	718492.95	6181688.78	18.8482442647219	3	20.45	02-01-2013	13.9665033544521	14.0890884399414	6.48349664554794	42.0357287528315	0	0	206	293	
201.3795_1	718871.21	6182793.8	24.0683518648148	3	22.4967	04-01-2013	15.0028968723687	15.0299940109253	7.49380312763128	56.1570853156964	0	0	207	295	
201.3795_2	718871.21	6182793.8	24.0683518648148	3	21.12	05-01-2013	15.0028968723687	15.0299940109253	6.11710312763128	37.4189506740764	0	0	207	295	
201.3796_1	718239.13	6182396.41	19.0114935860038	3	21.426	06-01-2013	14.8242400423674	14.6945276260376	6.60175995763256	43.5832345382007	0	0	206	294	
201.3796_2	718239.13	6182396.41	19.0114935860038	3	21.4375	07-01-2013	14.8242400423674	14.6945276260376	6.61325995763256	43.7352072672262	0	0	206	294	
